12,400	189,200
12,500	220,050
12,600	245,000
12,700	316,400
12,800	458,300
12,900	469,650
13,000	272,300
13,100	199,350
13,200	182,050
13,300	178,200
13,400	172,550
13,500	169,800
13,600	168,050
13,700	165,150
13,800	157,250
13,900	157,900
14,000	153,800
14,100	161,300
14,200	171,450
14,300	316,950
14,400	777,500
14,500	1074,500
14,600	797,650
14,700	323,100
14,800	171,950
14,900	143,950
